"id","cwb_1_sim","cwb_2_sim","cwb_3_sim","cwb_4_sim","res_1_sim","res_2_sim","dem_1_sim","dem_2_sim","dem_3_sim"
5600,2,1,1,1,NA,12,14,NA,NA
5601,NA,1,1,2,NA,10,29,NA,2
5602,2,NA,NA,NA,NA,2,26,1,NA
5603,NA,1,1,NA,NA,8,NA,NA,2
5604,1,1,2,2,3,14,11,1,2
5605,1,1,NA,2,2,5,NA,1,NA
5606,2,1,NA,2,2,6,NA,1,NA
5607,NA,1,1,2,NA,16,88,2,2
5608,1,NA,1,NA,NA,NA,73,1,NA
5609,2,1,NA,NA,3,10,19,1,NA
5610,NA,NA,NA,NA,2,5,NA,NA,NA
5611,2,1,1,1,1,9,50,NA,2
5612,2,NA,NA,2,NA,1,NA,1,NA
5613,1,NA,NA,1,2,4,88,NA,NA
5614,1,2,NA,2,1,NA,NA,NA,NA
5615,NA,2,1,NA,3,NA,NA,NA,1
5616,NA,NA,NA,2,NA,4,NA,NA,2
5617,1,NA,1,1,2,NA,NA,3,2
5618,2,1,1,NA,NA,10,NA,1,NA
5619,2,NA,NA,2,NA,2,11,3,NA
5620,NA,1,NA,NA,NA,NA,78,1,NA
5621,2,1,1,NA,2,15,NA,2,2
5622,1,NA,1,NA,NA,15,89,NA,2
5623,2,1,1,NA,NA,NA,83,NA,NA
5624,1,1,1,1,1,NA,NA,NA,NA
5625,NA,1,1,1,2,16,73,1,NA
5626,2,2,NA,1,2,NA,86,1,NA
5627,1,1,1,2,2,11,68,1,NA
5628,NA,1,1,1,2,9,NA,1,2
5629,2,NA,1,1,NA,NA,NA,1,2
5630,NA,NA,NA,2,1,9,49,1,2
5631,1,NA,1,NA,1,15,NA,1,2
5632,NA,1,1,2,2,NA,6,1,NA
5633,1,NA,1,1,NA,16,79,NA,NA
5634,NA,1,NA,1,3,4,NA,NA,1
5635,2,2,NA,NA,2,5,28,1,NA
5636,2,1,NA,2,NA,12,62,1,NA
5637,NA,1,1,NA,3,6,18,NA,NA
5638,1,1,1,1,1,NA,NA,NA,1
5639,1,1,NA,NA,2,5,80,1,NA
5640,1,NA,1,1,1,NA,85,NA,2
5641,NA,NA,1,1,2,9,16,1,2
5642,1,1,1,NA,1,11,NA,1,NA
5643,2,NA,1,NA,2,7,NA,NA,2
5644,1,1,1,1,NA,15,9,3,NA
5645,2,NA,NA,2,NA,NA,NA,1,2
5646,1,1,1,2,2,NA,70,NA,NA
5647,NA,NA,NA,1,NA,NA,29,NA,2
5648,1,2,1,2,NA,1,82,1,2
5649,NA,NA,1,2,NA,10,NA,NA,2
5650,1,1,NA,1,2,NA,68,1,2
5651,2,1,1,1,NA,NA,23,1,2
5652,1,1,1,NA,3,NA,8,1,2
5653,2,1,1,NA,NA,8,32,1,2
5654,1,1,1,NA,NA,NA,55,3,2
5655,1,1,1,1,NA,3,NA,1,2
5656,1,NA,1,2,1,4,84,NA,2
5657,NA,1,1,NA,1,1,40,3,NA
5658,NA,1,2,2,NA,7,45,NA,2
5659,NA,1,1,1,1,NA,22,NA,2
5660,2,1,1,1,2,14,NA,1,NA
5661,1,1,1,NA,NA,NA,9,1,NA
5662,NA,NA,1,NA,NA,11,14,NA,NA
5663,NA,NA,NA,2,NA,NA,68,1,2
5664,NA,NA,1,NA,NA,10,38,NA,NA
5665,2,NA,1,2,NA,3,34,1,2
5666,2,1,1,2,NA,8,NA,NA,2
5667,2,NA,1,1,2,11,59,2,NA
5668,NA,1,1,NA,2,9,52,2,2
5669,2,1,1,NA,NA,NA,NA,1,2
5670,NA,NA,NA,1,NA,NA,80,NA,NA
5671,2,NA,NA,NA,2,NA,51,1,2
5672,1,1,NA,NA,NA,4,61,1,NA
5673,NA,1,NA,NA,NA,NA,3,1,2
5674,1,NA,NA,2,2,NA,51,1,NA
5675,NA,1,NA,1,2,NA,55,1,NA
5676,1,NA,NA,NA,NA,16,90,NA,2
5677,1,1,1,1,3,NA,34,2,NA
5678,NA,2,2,2,1,NA,31,2,2
5679,NA,NA,1,NA,NA,15,NA,1,NA
5680,1,1,1,1,2,NA,NA,1,2
5681,NA,1,1,1,1,NA,NA,NA,NA
5682,1,1,NA,1,3,8,41,NA,2
5683,1,NA,NA,2,2,NA,70,NA,2
5684,2,NA,1,2,NA,16,NA,1,NA
5685,2,1,1,1,NA,NA,31,3,2
5686,NA,1,1,NA,1,NA,85,NA,2
5687,NA,NA,NA,2,NA,NA,NA,NA,2
5688,1,1,NA,2,NA,16,NA,1,NA
5689,NA,1,NA,1,NA,5,56,1,1
5690,2,1,1,NA,2,8,NA,1,2
5691,NA,2,1,NA,NA,6,NA,NA,2
5692,1,1,1,1,1,2,NA,NA,NA
5693,2,NA,1,NA,NA,5,NA,NA,NA
5694,NA,1,1,1,NA,15,85,1,NA
5695,NA,NA,NA,1,2,14,12,3,2
5696,1,1,NA,NA,NA,NA,NA,NA,NA
5697,2,1,NA,NA,NA,NA,6,1,NA
5698,2,1,NA,1,2,15,43,1,NA
5699,2,NA,1,1,1,9,82,1,NA
5700,NA,1,1,NA,NA,8,NA,NA,NA
5701,NA,1,NA,NA,NA,12,NA,1,2
5702,1,NA,1,NA,NA,NA,41,NA,2
5703,1,NA,1,NA,2,11,30,NA,2
5704,NA,NA,1,2,2,4,12,1,2
5705,1,NA,NA,NA,NA,6,NA,1,2
5706,1,NA,1,1,2,NA,83,1,2
5707,1,NA,1,NA,1,NA,37,2,NA
5708,2,1,NA,1,2,9,83,2,NA
5709,2,1,2,NA,3,3,79,1,NA
5710,NA,1,NA,2,NA,1,NA,2,2
5711,1,1,NA,1,NA,NA,55,1,NA
5712,NA,NA,1,1,NA,13,88,NA,2
5713,2,NA,1,NA,2,NA,79,2,2
5714,NA,NA,1,2,2,NA,NA,NA,2
5715,NA,1,1,2,3,10,NA,NA,2
5716,2,1,1,2,NA,10,NA,1,2
5717,NA,1,NA,1,2,10,NA,2,NA
5718,NA,1,1,1,3,8,70,NA,NA
5719,2,NA,2,NA,NA,4,NA,1,NA
5720,2,1,1,1,NA,9,NA,2,NA
5721,1,NA,NA,2,NA,10,NA,1,2
5722,2,NA,1,NA,1,NA,55,1,NA
5723,2,1,NA,1,2,9,82,1,NA
5724,2,NA,1,NA,1,NA,3,1,2
5725,2,1,1,1,2,6,54,1,NA
5726,2,1,1,NA,2,15,9,NA,NA
5727,NA,2,NA,NA,NA,NA,88,1,NA
5728,NA,1,NA,2,NA,10,NA,1,2
5729,2,1,NA,2,1,8,NA,1,NA
5730,1,1,1,NA,NA,5,7,2,NA
5731,NA,NA,NA,2,NA,2,90,NA,2
5732,NA,NA,NA,NA,2,15,NA,1,2
5733,NA,1,1,2,3,16,NA,2,2
5734,NA,1,1,1,NA,16,NA,1,2
5735,NA,1,1,1,NA,NA,19,4,NA
5736,2,NA,1,2,NA,NA,9,1,2
5737,NA,NA,1,NA,NA,14,NA,NA,2
5738,2,1,NA,2,2,3,NA,NA,NA
5739,2,NA,1,NA,3,12,73,2,2
5740,2,1,1,1,2,5,NA,NA,2
5741,1,1,1,2,NA,NA,17,1,NA
5742,1,NA,1,1,NA,14,46,1,2
5743,NA,1,1,NA,NA,5,NA,NA,1
5744,NA,1,NA,NA,3,16,NA,3,2
5745,2,NA,NA,1,NA,NA,NA,NA,2
5746,NA,NA,1,NA,NA,NA,24,NA,2
5747,NA,NA,NA,1,1,NA,NA,1,NA
5748,2,NA,1,1,1,14,NA,NA,1
5749,2,1,1,NA,NA,NA,3,NA,2
5750,NA,1,1,NA,NA,6,NA,3,NA
5751,NA,NA,1,2,1,10,29,NA,2
5752,2,1,NA,NA,2,10,87,NA,2
5753,1,NA,NA,NA,1,NA,NA,4,2
5754,2,NA,NA,NA,3,14,85,NA,2
5755,NA,1,1,NA,NA,8,86,4,2
5756,2,1,NA,NA,1,NA,NA,1,2
5757,NA,1,1,NA,NA,9,NA,1,2
5758,1,NA,NA,2,1,NA,53,NA,2
5759,NA,NA,1,2,2,4,3,NA,2
5760,1,NA,1,2,NA,7,67,1,2
5761,NA,1,1,2,2,8,23,1,2
5762,2,1,1,NA,NA,16,NA,1,1
5763,1,NA,NA,NA,2,4,NA,1,2
5764,2,1,1,2,2,NA,NA,NA,NA
5765,NA,1,1,NA,NA,NA,25,2,NA
5766,2,1,NA,NA,1,9,14,1,2
5767,1,NA,NA,NA,NA,2,38,NA,2
5768,1,NA,NA,1,NA,7,NA,1,2
5769,1,2,1,NA,1,NA,42,3,NA
5770,2,1,NA,2,3,2,32,2,NA
5771,1,1,1,NA,1,NA,78,NA,2
5772,1,1,NA,2,2,NA,35,3,NA
5773,NA,1,NA,2,NA,12,NA,NA,NA
5774,1,1,NA,2,NA,7,85,1,NA
5775,NA,NA,NA,2,2,2,54,1,2
5776,1,NA,1,NA,NA,2,NA,1,2
5777,NA,1,1,2,1,NA,60,NA,2
5778,2,NA,NA,NA,2,4,21,NA,2
5779,NA,1,1,2,1,NA,NA,1,2
5780,1,1,1,NA,2,1,NA,1,2
5781,NA,NA,1,NA,2,8,NA,1,2
5782,1,2,NA,2,2,16,17,NA,NA
5783,2,NA,1,2,3,5,51,NA,2
5784,1,1,1,1,NA,NA,10,NA,NA
5785,1,NA,1,NA,1,NA,NA,NA,1
5786,NA,1,1,1,1,2,79,1,2
5787,1,1,1,2,2,9,32,1,2
5788,1,NA,1,NA,1,3,NA,1,2
5789,2,1,NA,2,NA,4,29,NA,NA
5790,2,1,NA,2,3,1,55,NA,2
5791,2,2,NA,1,2,14,NA,1,2
5792,NA,1,1,NA,NA,5,62,3,NA
5793,2,1,NA,1,2,NA,27,1,2
5794,2,1,NA,NA,2,11,61,NA,NA
5795,NA,NA,2,NA,3,13,32,1,NA
5796,2,NA,1,1,2,NA,NA,NA,NA
5797,2,1,1,1,2,NA,11,1,2
5798,2,1,1,NA,3,NA,NA,NA,NA
5799,1,1,1,2,1,NA,76,1,2
5800,NA,NA,1,NA,NA,15,66,2,2
5801,2,NA,1,2,3,NA,58,NA,NA
5802,NA,NA,1,NA,2,NA,79,1,NA
5803,2,1,1,NA,1,9,58,1,NA
5804,NA,NA,1,2,1,16,78,NA,2
5805,1,1,1,2,NA,NA,NA,NA,2
5806,1,1,1,2,NA,12,23,1,2
5807,2,NA,1,1,2,15,NA,3,NA
5808,NA,NA,1,2,2,5,39,4,2
5809,NA,1,1,2,1,4,NA,NA,2
5810,2,NA,1,NA,1,NA,NA,1,NA
5811,1,NA,NA,2,NA,NA,44,1,2
5812,1,1,1,NA,2,NA,NA,NA,2
5813,NA,1,1,NA,2,13,NA,1,2
5814,NA,NA,NA,2,2,NA,NA,NA,NA
5815,2,NA,1,1,NA,NA,33,NA,2
5816,2,NA,1,1,NA,NA,45,NA,NA
5817,2,2,1,1,2,3,NA,NA,2
5818,NA,1,1,1,2,NA,NA,1,2
5819,NA,1,NA,1,2,NA,27,NA,2
5820,NA,NA,1,2,2,NA,NA,NA,2
5821,NA,NA,1,NA,2,NA,35,NA,2
5822,2,1,NA,2,NA,10,56,2,NA
5823,NA,1,1,1,NA,NA,55,NA,2
5824,1,NA,2,NA,1,NA,43,NA,2
5825,2,1,1,NA,NA,NA,75,1,2
5826,1,1,NA,1,NA,NA,NA,1,2
5827,2,NA,NA,2,NA,15,24,NA,2
5828,2,NA,1,1,1,8,NA,1,2
5829,2,NA,1,2,2,14,NA,1,2
5830,NA,1,1,NA,3,13,82,NA,2
5831,NA,2,NA,2,NA,11,80,1,NA
5832,NA,NA,NA,1,NA,7,66,NA,2
5833,2,NA,1,2,2,NA,89,NA,2
5834,2,1,NA,NA,1,NA,53,1,NA
5835,NA,NA,1,1,2,NA,65,NA,NA
5836,1,1,2,NA,2,15,7,3,2
5837,NA,NA,NA,NA,1,3,NA,NA,2
5838,NA,1,NA,NA,2,2,83,NA,2
5839,2,NA,NA,2,1,16,12,1,NA
5840,2,1,NA,NA,1,5,NA,1,2
5841,2,NA,1,2,2,NA,28,1,2
5842,NA,1,NA,NA,2,NA,83,NA,2
5843,NA,2,2,NA,NA,NA,NA,3,NA
5844,NA,1,1,2,NA,1,6,NA,2
5845,2,1,NA,2,1,NA,NA,NA,NA
5846,2,1,1,NA,2,9,17,1,1
5847,NA,1,NA,1,2,2,28,1,NA
5848,1,1,NA,2,NA,1,13,1,NA
5849,2,NA,NA,2,NA,14,NA,1,2
5850,2,1,1,NA,3,8,33,1,2
5851,2,NA,1,1,NA,NA,49,1,2
5852,2,1,1,NA,3,13,21,1,2
5853,1,1,1,NA,NA,NA,4,NA,2
5854,NA,1,1,NA,NA,10,NA,1,NA
5855,1,NA,1,1,NA,13,56,1,2
5856,1,1,1,NA,NA,10,52,NA,2
5857,NA,1,1,1,3,6,89,1,2
5858,2,1,2,2,2,3,51,1,2
5859,NA,1,1,2,1,10,NA,NA,2
5860,2,1,1,2,3,NA,71,1,NA
5861,1,1,1,1,2,NA,84,NA,2
5862,NA,NA,NA,2,NA,15,55,1,NA
5863,1,1,NA,1,2,NA,NA,NA,2
5864,2,1,1,2,NA,6,88,1,NA
5865,2,1,1,2,NA,16,NA,2,2
5866,1,NA,1,NA,1,11,NA,1,2
5867,NA,NA,NA,1,3,NA,NA,1,2
5868,NA,NA,1,2,1,NA,82,NA,2
5869,2,NA,NA,1,2,NA,52,NA,2
5870,NA,1,1,1,NA,5,NA,1,2
5871,2,NA,NA,NA,NA,NA,61,NA,NA
5872,2,NA,NA,NA,3,8,7,1,NA
5873,NA,NA,1,2,2,NA,28,2,2
5874,NA,NA,1,1,1,NA,79,NA,NA
5875,NA,1,NA,NA,NA,3,82,NA,2
5876,NA,NA,1,NA,NA,NA,63,NA,NA
5877,1,1,NA,1,3,7,NA,NA,2
5878,2,NA,1,NA,2,NA,45,1,2
5879,NA,2,1,NA,2,13,NA,1,2
5880,1,2,1,NA,NA,12,88,1,2
5881,1,NA,NA,1,1,13,55,1,NA
5882,1,1,1,NA,2,11,43,NA,NA
5883,2,NA,1,1,2,NA,NA,2,NA
5884,2,NA,1,2,1,NA,NA,1,NA
5885,1,1,NA,1,NA,13,61,NA,NA
5886,NA,NA,1,1,NA,NA,12,NA,NA
5887,NA,NA,1,NA,1,NA,80,2,2
5888,2,NA,NA,2,NA,NA,NA,NA,2
5889,1,NA,1,NA,NA,NA,80,4,2
5890,1,NA,1,NA,NA,NA,17,NA,1
5891,NA,NA,1,NA,1,2,13,1,NA
5892,2,1,NA,1,3,NA,66,1,2
5893,2,1,1,1,2,NA,73,3,NA
5894,1,NA,1,1,3,14,NA,NA,2
5895,NA,1,1,2,NA,15,NA,1,2
5896,1,2,1,NA,2,NA,NA,NA,NA
5897,2,1,1,2,NA,13,54,1,2
5898,2,1,1,2,1,15,27,1,2
5899,1,NA,NA,1,2,8,NA,4,NA
5900,2,1,1,2,2,NA,NA,1,NA
5901,1,1,1,NA,2,NA,68,NA,NA
5902,2,NA,1,2,NA,15,NA,1,2
5903,NA,NA,1,1,2,NA,56,2,2
5904,2,1,1,2,1,1,37,NA,2
5905,NA,1,NA,2,NA,NA,34,NA,2
5906,2,1,1,2,NA,NA,45,NA,2
5907,NA,1,1,NA,NA,NA,NA,3,2
5908,NA,1,1,NA,2,7,52,1,2
5909,1,1,1,1,NA,15,2,3,2
5910,2,NA,1,2,NA,4,73,1,2
5911,2,1,NA,NA,NA,15,NA,NA,2
5912,2,1,1,2,2,5,54,1,NA
5913,NA,1,1,1,1,1,NA,1,NA
5914,2,1,1,1,NA,NA,NA,1,NA
5915,2,1,1,2,2,14,42,NA,NA
5916,NA,NA,1,1,3,NA,NA,NA,2
5917,NA,1,1,1,1,NA,51,1,2
5918,NA,1,NA,NA,3,NA,11,1,2
5919,1,NA,NA,NA,3,4,NA,4,2
5920,NA,2,NA,2,NA,5,12,NA,2
5921,2,NA,2,NA,2,2,NA,NA,2
5922,2,2,2,1,NA,7,NA,1,2
5923,NA,2,NA,NA,2,NA,16,1,NA
5924,NA,NA,NA,1,NA,11,83,1,NA
5925,1,1,NA,NA,1,9,NA,1,1
5926,2,1,NA,1,1,9,NA,NA,2
5927,1,NA,1,2,NA,6,NA,NA,2
5928,NA,NA,NA,1,2,NA,51,NA,NA
5929,2,2,1,2,3,13,NA,1,2
5930,2,NA,1,2,NA,10,90,2,2
5931,2,1,NA,2,2,9,11,NA,NA
5932,2,1,1,1,NA,1,NA,1,2
5933,2,1,2,NA,1,16,48,1,2
5934,NA,1,NA,2,3,7,NA,NA,2
5935,1,NA,1,2,1,NA,NA,NA,NA
5936,NA,1,1,1,3,15,NA,1,2
5937,1,1,NA,1,2,6,16,3,1
5938,NA,1,NA,2,NA,NA,86,1,NA
5939,NA,NA,1,NA,NA,NA,56,NA,2
5940,NA,NA,NA,1,2,1,9,NA,2
5941,1,1,NA,2,1,6,NA,NA,2
5942,NA,1,1,1,3,15,23,1,2
5943,2,NA,2,NA,2,NA,NA,1,2
5944,2,1,1,1,2,NA,75,NA,NA
5945,1,1,1,NA,2,2,76,NA,NA
5946,NA,NA,1,2,2,NA,NA,1,2
5947,NA,NA,NA,1,2,NA,79,1,2
5948,1,NA,NA,NA,NA,7,NA,1,2
5949,NA,NA,1,1,NA,1,70,NA,2
5950,NA,NA,NA,1,NA,NA,42,NA,NA
5951,NA,1,1,1,NA,NA,NA,1,2
5952,NA,1,1,NA,3,NA,74,NA,2
5953,1,1,1,NA,2,NA,NA,NA,NA
5954,NA,NA,1,NA,NA,9,NA,1,2
5955,2,NA,NA,NA,3,3,64,1,NA
5956,NA,1,1,NA,NA,7,6,1,NA
5957,2,1,1,1,2,NA,33,NA,NA
5958,NA,1,1,1,NA,6,5,NA,NA
5959,2,1,1,1,NA,16,74,NA,2
5960,2,1,1,NA,NA,NA,NA,NA,2
5961,2,1,1,2,NA,7,44,NA,NA
5962,NA,1,1,1,NA,7,73,NA,NA
5963,1,1,1,2,NA,1,34,1,NA
5964,2,1,NA,2,NA,NA,51,3,2
5965,NA,1,1,NA,NA,6,NA,1,2
5966,2,NA,1,1,2,9,37,3,1
5967,NA,NA,1,1,3,1,NA,1,2
5968,2,NA,NA,NA,1,NA,72,NA,NA
5969,NA,2,1,NA,2,NA,25,1,2
5970,NA,NA,NA,2,NA,NA,82,4,1
5971,1,1,1,1,2,16,NA,NA,2
5972,NA,NA,1,NA,2,11,NA,NA,2
5973,2,NA,1,2,2,14,11,1,1
5974,2,1,NA,1,1,8,38,1,2
5975,NA,NA,1,1,NA,3,NA,1,2
5976,1,1,NA,NA,1,12,NA,NA,NA
5977,2,1,1,2,NA,NA,65,NA,NA
5978,NA,1,1,2,2,NA,55,NA,2
5979,1,NA,NA,NA,3,3,5,NA,2
5980,NA,1,1,NA,3,3,NA,1,2
5981,NA,1,1,1,1,NA,NA,1,NA
5982,NA,1,1,2,3,NA,59,NA,2
5983,2,1,1,2,1,NA,30,1,NA
5984,NA,NA,1,NA,NA,NA,8,1,2
5985,NA,NA,1,2,NA,15,58,1,NA
5986,2,NA,NA,1,NA,2,25,1,2
5987,2,NA,1,1,NA,3,NA,NA,2
5988,NA,NA,1,NA,NA,NA,NA,NA,2
5989,2,1,1,2,1,12,NA,1,2
5990,2,NA,NA,NA,NA,3,44,1,NA
5991,2,1,NA,NA,3,13,NA,NA,2
5992,NA,1,NA,NA,NA,9,62,NA,NA
5993,2,1,1,1,2,1,NA,NA,NA
5994,2,1,NA,1,2,16,5,NA,2
5995,1,1,1,NA,2,NA,NA,NA,2
5996,1,2,1,1,NA,NA,81,NA,NA
5997,NA,NA,1,NA,NA,NA,8,3,2
5998,2,1,NA,1,1,16,NA,1,NA
5999,NA,1,NA,2,2,9,55,1,NA
6000,1,NA,1,NA,1,NA,NA,NA,NA
6001,NA,2,1,1,NA,NA,NA,1,NA
6002,2,1,1,1,2,NA,65,NA,1
6003,2,1,NA,2,NA,5,71,2,NA
6004,2,2,NA,2,NA,13,40,1,NA
6005,1,1,1,2,1,14,44,1,2
6006,NA,1,1,NA,NA,NA,5,NA,2
6007,2,1,2,NA,1,3,49,NA,NA
6008,2,1,1,1,3,1,43,1,NA
6009,NA,NA,1,2,1,NA,58,1,2
6010,NA,NA,NA,NA,NA,9,6,NA,NA
6011,NA,NA,NA,NA,NA,NA,83,2,NA
6012,NA,NA,NA,2,2,NA,NA,4,2
6013,NA,1,NA,NA,NA,16,NA,1,NA
6014,1,1,1,2,NA,NA,87,NA,2
6015,2,1,NA,NA,2,NA,49,1,NA
6016,2,1,1,1,NA,2,NA,4,NA
6017,NA,1,NA,1,NA,NA,NA,1,2
6018,NA,1,NA,1,NA,14,NA,1,2
6019,2,1,2,2,NA,2,NA,3,NA
6020,2,1,1,NA,NA,1,43,1,2
6021,2,1,1,1,NA,1,52,NA,2
6022,2,2,NA,2,3,16,NA,1,NA
6023,1,NA,1,2,2,NA,24,NA,2
6024,2,NA,NA,1,NA,NA,81,NA,2
6025,NA,1,NA,2,NA,14,NA,2,NA
6026,NA,1,1,1,1,NA,3,NA,2
6027,2,NA,1,NA,NA,10,NA,NA,NA
6028,NA,1,1,NA,NA,14,38,NA,NA
6029,NA,1,1,1,NA,8,NA,NA,2
6030,NA,NA,NA,1,NA,NA,NA,1,2
6031,1,1,NA,1,3,3,59,NA,NA
6032,2,NA,NA,1,NA,8,68,NA,2
6033,1,NA,NA,1,3,NA,85,1,1
6034,1,NA,1,1,2,NA,29,NA,NA
6035,NA,1,1,NA,2,9,NA,1,NA
6036,1,NA,NA,2,NA,NA,NA,NA,2
6037,1,2,1,1,3,13,4,NA,2
6038,NA,1,1,1,3,2,19,NA,NA
6039,NA,1,1,2,1,5,16,NA,2
6040,NA,NA,2,1,NA,6,89,NA,NA
6041,2,1,1,NA,1,NA,NA,NA,2
6042,NA,1,1,1,2,NA,66,1,2
6043,NA,NA,1,1,NA,NA,17,2,2
6044,NA,1,1,1,NA,NA,77,NA,NA
6045,NA,NA,NA,1,NA,7,57,1,2
6046,2,1,NA,2,NA,11,NA,1,NA
6047,2,NA,NA,2,NA,NA,63,NA,2
6048,2,NA,1,2,1,11,NA,2,2
6049,1,1,NA,1,NA,NA,19,NA,NA
6050,NA,1,2,NA,1,NA,NA,1,2
6051,2,NA,NA,2,3,9,47,1,2
6052,1,NA,1,1,2,11,3,NA,NA
6053,NA,1,1,1,3,7,NA,1,2
6054,2,1,1,1,3,NA,40,1,NA
6055,NA,NA,NA,NA,NA,NA,NA,1,NA
6056,2,1,NA,NA,1,4,62,1,2
6057,2,1,1,2,2,10,41,NA,NA
6058,NA,NA,1,2,1,NA,NA,1,NA
6059,2,NA,1,NA,2,NA,26,1,2
6060,NA,1,1,1,2,13,NA,1,NA
6061,NA,NA,2,2,1,9,61,1,2
6062,2,NA,NA,1,3,3,9,NA,2
6063,NA,1,NA,NA,2,15,74,1,2
6064,2,1,NA,2,NA,15,15,1,2
6065,2,NA,NA,1,2,NA,15,1,2
6066,2,NA,2,2,3,NA,41,NA,NA
6067,1,NA,NA,2,1,12,8,NA,NA
6068,2,1,NA,1,3,NA,27,1,NA
6069,NA,NA,1,1,NA,8,NA,NA,NA
6070,1,1,NA,NA,NA,11,36,1,NA
6071,2,NA,1,NA,NA,NA,64,1,2
6072,1,NA,1,NA,NA,7,6,1,NA
6073,1,1,NA,NA,1,NA,67,1,2
6074,NA,1,NA,1,NA,NA,57,1,2
6075,2,1,1,NA,2,NA,NA,3,NA
6076,1,NA,NA,1,NA,5,1,1,2
6077,1,2,1,2,NA,16,58,NA,2
6078,NA,NA,1,2,NA,NA,NA,1,2
6079,1,NA,NA,1,NA,1,63,1,NA
6080,NA,1,1,NA,1,NA,71,1,NA
6081,NA,1,NA,1,3,13,53,NA,2
6082,2,1,1,NA,3,12,48,1,2
6083,1,1,1,1,NA,NA,76,3,NA
6084,NA,1,NA,2,NA,NA,NA,3,NA
6085,2,1,1,2,2,NA,NA,1,2
6086,NA,NA,NA,NA,2,NA,73,1,2
6087,NA,NA,1,2,NA,NA,NA,NA,NA
6088,NA,1,NA,1,NA,11,23,1,2
6089,NA,1,1,2,NA,15,NA,3,NA
6090,2,NA,NA,NA,3,NA,3,1,2
6091,1,1,2,NA,NA,5,61,1,2
6092,NA,1,1,NA,NA,14,32,NA,2
6093,NA,1,1,NA,2,NA,87,3,2
6094,NA,NA,NA,1,1,12,NA,NA,2
6095,NA,1,1,2,2,1,NA,NA,2
6096,1,1,1,2,2,14,25,1,2
6097,2,1,1,1,NA,1,59,NA,NA
6098,NA,NA,NA,2,2,12,NA,NA,NA
6099,2,1,NA,1,2,9,77,NA,NA
6100,2,NA,1,NA,2,11,61,1,NA
6101,2,1,NA,1,2,NA,53,1,2
6102,1,NA,1,2,3,NA,NA,NA,2
6103,1,NA,NA,NA,NA,NA,24,NA,NA
6104,NA,NA,NA,1,2,8,NA,1,2
6105,NA,1,NA,2,3,NA,60,NA,NA
6106,1,1,NA,1,1,13,NA,1,NA
6107,2,1,1,2,2,NA,0,NA,2
6108,1,1,NA,2,3,6,34,1,NA
6109,NA,1,2,1,3,NA,57,NA,2
6110,NA,1,1,1,1,NA,73,NA,2
6111,2,1,NA,NA,2,NA,22,NA,NA
6112,NA,NA,1,NA,NA,NA,6,NA,2
6113,1,1,1,NA,NA,11,NA,NA,NA
6114,2,2,1,NA,NA,16,5,1,2
6115,1,1,1,2,1,NA,19,1,2
6116,2,1,1,2,NA,NA,NA,NA,2
6117,2,NA,1,1,NA,14,17,3,2
6118,NA,NA,NA,NA,2,15,NA,1,2
6119,2,1,NA,2,1,14,NA,1,NA
6120,NA,1,NA,2,1,NA,NA,NA,NA
6121,NA,NA,1,1,NA,6,12,1,2
6122,NA,1,1,1,2,3,NA,1,2
6123,NA,NA,NA,2,NA,15,80,2,NA
6124,1,1,NA,2,NA,14,82,1,2
6125,2,1,1,1,1,NA,10,NA,2
6126,NA,NA,2,NA,2,NA,NA,3,2
6127,NA,1,NA,NA,2,12,24,NA,2
6128,NA,1,NA,2,1,NA,73,1,2
6129,2,NA,1,NA,2,NA,NA,NA,2
6130,NA,NA,1,2,1,15,NA,NA,2
6131,NA,1,NA,NA,NA,NA,NA,NA,2
6132,2,NA,1,2,NA,NA,NA,1,NA
6133,NA,1,1,NA,2,NA,38,1,2
6134,NA,NA,NA,1,2,NA,9,4,2
6135,NA,NA,NA,2,1,NA,54,NA,NA
6136,2,1,NA,NA,NA,8,31,1,NA
6137,2,1,1,NA,NA,3,NA,1,2
6138,1,NA,NA,2,1,3,56,1,NA
6139,1,NA,NA,1,NA,11,64,1,2
6140,NA,1,1,NA,3,NA,50,NA,NA
6141,2,1,NA,1,1,NA,42,1,2
6142,NA,2,1,2,NA,NA,NA,NA,NA
6143,NA,NA,NA,1,2,5,NA,1,2
6144,NA,NA,1,2,NA,9,NA,2,2
6145,2,NA,NA,1,3,NA,NA,1,2
6146,NA,1,NA,2,NA,NA,50,4,1
6147,2,1,1,2,2,13,NA,1,2
6148,2,2,1,NA,NA,2,53,2,NA
6149,1,1,1,NA,2,13,NA,1,NA
6150,NA,NA,NA,NA,1,NA,64,1,NA
6151,1,1,NA,2,2,NA,NA,NA,NA
6152,1,1,NA,1,2,5,NA,1,NA
6153,1,NA,1,2,1,9,45,NA,NA
6154,1,NA,1,2,2,NA,6,1,NA
6155,NA,NA,1,2,3,12,32,NA,2
6156,NA,NA,NA,2,1,16,NA,NA,NA
6157,2,NA,NA,NA,1,NA,NA,NA,2
6158,2,NA,1,2,3,5,19,2,2
6159,2,1,1,1,1,6,75,NA,2
6160,2,2,1,1,NA,NA,85,1,2
6161,NA,NA,NA,2,2,4,3,4,NA
6162,2,NA,NA,1,2,NA,6,NA,1
6163,1,NA,1,1,NA,NA,34,NA,NA
6164,1,1,1,2,NA,7,67,1,2
6165,2,NA,NA,NA,1,NA,NA,1,2
6166,2,1,1,1,3,NA,NA,NA,NA
